order_id,ship_postal_code,ship_address,freight,order_date,ship_region,ship_city,shipped_date,ship_name,employee_id,ship_country,required_date,customer_id,ship_via
10954,4980,Ave. 5 de Mayo Porlamar,27.9099998,1998-03-17,Nueva Esparta,I. de Margarita,1998-03-20,LINO-Delicateses,5,Venezuela,1998-04-28,LINOD,1
10955,S-844 67,Åkergatan 24,3.25999999,1998-03-17,SP,Bräcke,1998-03-20,Folk och fä HB,8,Sweden,1998-04-14,FOLKO,2
10956,68306,Forsterstr. 57,44.6500015,1998-03-17,SP,Mannheim,1998-03-20,Blauer See Delikatessen,6,Germany,1998-04-28,BLAUS,2
10957,5022,Carrera 22 con Ave. Carlos Soublette #8-35,105.360001,1998-03-18,Táchira,San Cristóbal,1998-03-27,HILARION-Abastos,8,Venezuela,1998-04-15,HILAA,3
10958,1010,Ing. Gustavo Moncada 8585 Piso 20-A,49.5600014,1998-03-18,SP,Buenos Aires,1998-03-27,Océano Atlántico Ltda.,7,Argentina,1998-04-15,OCEAN,2
10959,04876-786,"Av. Brasil, 442",4.98000002,1998-03-18,SP,Campinas,1998-03-23,Gourmet Lanchonetes,6,Brazil,1998-04-29,GOURL,2
10960,5022,Carrera 22 con Ave. Carlos Soublette #8-35,2.07999992,1998-03-19,Táchira,San Cristóbal,1998-04-08,HILARION-Abastos,3,Venezuela,1998-04-02,HILAA,1
10961,05487-020,"Alameda dos Canàrios, 891",104.470001,1998-03-19,SP,Sao Paulo,1998-03-30,Queen Cozinha,8,Brazil,1998-04-16,QUEEN,1
10962,01307,Taucherstraße 10,275.790009,1998-03-19,SP,Cunewalde,1998-03-23,QUICK-Stop,8,Germany,1998-04-16,QUICK,2
10963,1675,Jardim das rosas n. 32,2.70000005,1998-03-19,SP,Lisboa,1998-03-26,Furia Bacalhau e Frutos do Mar,9,Portugal,1998-04-16,FURIB,3
10964,75016,"25, rue Lauriston",87.3799973,1998-03-20,SP,Paris,1998-03-24,Spécialités du monde,3,France,1998-04-17,SPECD,2
10965,99508,2743 Bering St.,144.380005,1998-03-20,AK,Anchorage,1998-03-30,Old World Delicatessen,6,USA,1998-04-17,OLDWO,3
10966,3012,Hauptstr. 31,27.1900005,1998-03-20,SP,Bern,1998-04-08,Chop-suey Chinese,4,Switzerland,1998-04-17,CHOPS,1
10967,44087,Luisenstr. 48,62.2200012,1998-03-23,SP,Münster,1998-04-02,Toms Spezialitäten,2,Germany,1998-04-20,TOMSP,2
10968,8010,Kirchgasse 6,74.5999985,1998-03-23,SP,Graz,1998-04-01,Ernst Handel,1,Austria,1998-04-20,ERNSH,3
10969,05432-043,"Av. dos Lusíadas, 23",0.209999993,1998-03-23,SP,Sao Paulo,1998-03-30,Comércio Mineiro,1,Brazil,1998-04-20,COMMI,2
10970,28023,"C/ Araquil, 67",16.1599998,1998-03-24,SP,Madrid,1998-04-24,Bólido Comidas preparadas,9,Spain,1998-04-07,BOLID,1
10971,44000,"54, rue Royale",121.82,1998-03-24,SP,Nantes,1998-04-02,France restauration,2,France,1998-04-21,FRANR,2
10972,78000,"67, avenue de l'Europe",0.0199999996,1998-03-24,SP,Versailles,1998-03-26,La corne d'abondance,4,France,1998-04-21,LACOR,2
10973,78000,"67, avenue de l'Europe",15.1700001,1998-03-24,SP,Versailles,1998-03-27,La corne d'abondance,6,France,1998-04-21,LACOR,2
10974,82520,P.O. Box 555,12.96,1998-03-25,WY,Lander,1998-04-03,Split Rail Beer & Ale,3,USA,1998-04-08,SPLIR,3
10975,T2F 8M4,23 Tsawassen Blvd.,32.2700005,1998-03-25,BC,Tsawassen,1998-03-27,Bottom-Dollar Markets,1,Canada,1998-04-22,BOTTM,3
10976,5022,Carrera 22 con Ave. Carlos Soublette #8-35,37.9700012,1998-03-25,Táchira,San Cristóbal,1998-04-03,HILARION-Abastos,1,Venezuela,1998-05-06,HILAA,1
10977,S-844 67,Åkergatan 24,208.5,1998-03-26,SP,Bräcke,1998-04-10,Folk och fä HB,8,Sweden,1998-04-23,FOLKO,3
10978,B-1180,Rue Joseph-Bens 532,32.8199997,1998-03-26,SP,Bruxelles,1998-04-23,Maison Dewey,9,Belgium,1998-04-23,MAISD,2
10979,8010,Kirchgasse 6,353.070007,1998-03-26,SP,Graz,1998-03-31,Ernst Handel,8,Austria,1998-04-23,ERNSH,2
10980,S-844 67,Åkergatan 24,1.25999999,1998-03-27,SP,Bräcke,1998-04-17,Folk och fä HB,4,Sweden,1998-05-08,FOLKO,1
10981,05454-876,"Rua do Paço, 67",193.369995,1998-03-27,RJ,Rio de Janeiro,1998-04-02,Hanari Carnes,1,Brazil,1998-04-24,HANAR,2
10982,T2F 8M4,23 Tsawassen Blvd.,14.0100002,1998-03-27,BC,Tsawassen,1998-04-08,Bottom-Dollar Markets,2,Canada,1998-04-24,BOTTM,1
10983,83720,187 Suffolk Ln.,657.539978,1998-03-27,ID,Boise,1998-04-06,Save-a-lot Markets,2,USA,1998-04-24,SAVEA,2
10984,83720,187 Suffolk Ln.,211.220001,1998-03-30,ID,Boise,1998-04-03,Save-a-lot Markets,1,USA,1998-04-27,SAVEA,3
10985,83720,8 Johnstown Road,91.5100021,1998-03-30,Co. Cork,Cork,1998-04-02,Hungry Owl All-Night Grocers,2,Ireland,1998-04-27,HUNGO,1
10986,1010,Ing. Gustavo Moncada 8585 Piso 20-A,217.860001,1998-03-30,SP,Buenos Aires,1998-04-21,Océano Atlántico Ltda.,8,Argentina,1998-04-27,OCEAN,2
10987,WX3 6FW,35 King George,185.479996,1998-03-31,SP,London,1998-04-06,Eastern Connection,8,UK,1998-04-28,EASTC,1
10988,87110,2817 Milton Dr.,61.1399994,1998-03-31,NM,Albuquerque,1998-04-10,Rattlesnake Canyon Grocery,3,USA,1998-04-28,RATTC,2
10989,02389-673,"Rua da Panificadora, 12",34.7599983,1998-03-31,RJ,Rio de Janeiro,1998-04-02,Que Delícia,2,Brazil,1998-04-28,QUEDE,1
10990,8010,Kirchgasse 6,117.610001,1998-04-01,SP,Graz,1998-04-07,Ernst Handel,2,Austria,1998-05-13,ERNSH,3
10991,01307,Taucherstraße 10,38.5099983,1998-04-01,SP,Cunewalde,1998-04-07,QUICK-Stop,1,Germany,1998-04-29,QUICK,1
10992,97201,89 Jefferson Way Suite 2,4.26999998,1998-04-01,OR,Portland,1998-04-03,The Big Cheese,1,USA,1998-04-29,THEBI,3
10993,S-844 67,Åkergatan 24,8.81000042,1998-04-01,SP,Bräcke,1998-04-10,Folk och fä HB,7,Sweden,1998-04-29,FOLKO,3
10994,8200,Smagsloget 45,65.5299988,1998-04-02,SP,Århus,1998-04-09,Vaffeljernet,2,Denmark,1998-04-16,VAFFE,3
10995,05033,Calle Dr. Jorge Cash 321,46.0,1998-04-02,SP,México D.F.,1998-04-06,Pericles Comidas clásicas,1,Mexico,1998-04-30,PERIC,3
10996,01307,Taucherstraße 10,1.12,1998-04-02,SP,Cunewalde,1998-04-10,QUICK-Stop,4,Germany,1998-04-30,QUICK,2
10997,3508,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,73.9100037,1998-04-03,Lara,Barquisimeto,1998-04-13,LILA-Supermercado,8,Venezuela,1998-05-15,LILAS,2
10998,01-012,ul. Filtrowa 68,20.3099995,1998-04-03,SP,Warszawa,1998-04-17,Wolski Zajazd,8,Poland,1998-04-17,WOLZA,2
10999,50739,Mehrheimerstr. 369,96.3499985,1998-04-03,SP,Köln,1998-04-10,Ottilies Käseladen,6,Germany,1998-05-01,OTTIK,2
11000,87110,2817 Milton Dr.,55.1199989,1998-04-06,NM,Albuquerque,1998-04-14,Rattlesnake Canyon Grocery,2,USA,1998-05-04,RATTC,3
11001,S-844 67,Åkergatan 24,197.300003,1998-04-06,SP,Bräcke,1998-04-14,Folk och fä HB,2,Sweden,1998-05-04,FOLKO,2
11002,83720,187 Suffolk Ln.,141.160004,1998-04-06,ID,Boise,1998-04-16,Save-a-lot Markets,4,USA,1998-05-04,SAVEA,1
11003,59801,55 Grizzly Peak Rd.,14.9099998,1998-04-06,MT,Butte,1998-04-08,The Cracker Box,3,USA,1998-05-04,THECR,3
11004,B-1180,Rue Joseph-Bens 532,44.8400002,1998-04-07,SP,Bruxelles,1998-04-20,Maison Dewey,3,Belgium,1998-05-05,MAISD,1
11005,21240,Keskuskatu 45,0.75,1998-04-07,SP,Helsinki,1998-04-10,Wilman Kala,2,Finland,1998-05-05,WILMK,1
11006,97403,2732 Baker Blvd.,25.1900005,1998-04-07,OR,Eugene,1998-04-15,Great Lakes Food Market,3,USA,1998-05-05,GREAL,2
11007,1756,Estrada da saúde n. 58,202.240005,1998-04-08,SP,Lisboa,1998-04-13,Princesa Isabel Vinhos,8,Portugal,1998-05-06,PRINI,2
11008,8010,Kirchgasse 6,79.4599991,1998-04-08,SP,Graz,1998-04-10,Ernst Handel,7,Austria,1998-05-06,ERNSH,3
11009,41101,"C/ Romero, 33",59.1100006,1998-04-08,SP,Sevilla,1998-04-10,Godos Cocina Típica,2,Spain,1998-05-06,GODOS,1
11010,42100,Strada Provinciale 124,28.7099991,1998-04-09,SP,Reggio Emilia,1998-04-21,Reggiani Caseifici,2,Italy,1998-05-07,REGGC,2
11011,12209,Obere Str. 57,1.21000004,1998-04-09,SP,Berlin,1998-04-13,Alfred's Futterkiste,3,Germany,1998-05-07,ALFKI,1
11012,80805,Berliner Platz 43,242.949997,1998-04-09,SP,München,1998-04-17,Frankenversand,1,Germany,1998-04-23,FRANK,3
11013,28001,"Gran Vía, 1",32.9900017,1998-04-09,SP,Madrid,1998-04-10,Romero y tomillo,2,Spain,1998-05-07,ROMEY,1
11014,4980,Ave. 5 de Mayo Porlamar,23.6000004,1998-04-10,Nueva Esparta,I. de Margarita,1998-04-15,LINO-Delicateses,2,Venezuela,1998-05-08,LINOD,3
11015,4110,Erling Skakkes gate 78,4.61999989,1998-04-10,SP,Stavern,1998-04-20,Santé Gourmet,2,Norway,1998-04-24,SANTG,2
11016,CO7 6JX,Brook Farm Stratford St. Mary,33.7999992,1998-04-10,Essex,Colchester,1998-04-13,Around the Horn,9,UK,1998-05-08,AROUT,2
11017,8010,Kirchgasse 6,754.26001,1998-04-13,SP,Graz,1998-04-20,Ernst Handel,9,Austria,1998-05-11,ERNSH,2
11018,97219,89 Chiaroscuro Rd.,11.6499996,1998-04-13,OR,Portland,1998-04-16,Lonesome Pine Restaurant,4,USA,1998-05-11,LONEP,2
11019,1010,Av. del Libertador 900,3.17000008,1998-04-13,SP,Buenos Aires,1998-04-10,Rancho grande,6,Argentina,1998-05-11,RANCH,3
11020,50739,Mehrheimerstr. 369,43.2999992,1998-04-14,SP,Köln,1998-04-16,Ottilies Käseladen,2,Germany,1998-05-12,OTTIK,2
11021,01307,Taucherstraße 10,297.179993,1998-04-14,SP,Cunewalde,1998-04-21,QUICK-Stop,3,Germany,1998-05-12,QUICK,1
11022,05454-876,"Rua do Paço, 67",6.26999998,1998-04-14,RJ,Rio de Janeiro,1998-05-04,Hanari Carnes,9,Brazil,1998-05-12,HANAR,2
11023,EC2 5NT,Fauntleroy Circus,123.830002,1998-04-14,SP,London,1998-04-24,B's Beverages,1,UK,1998-04-28,BSBEV,2
11024,WX3 6FW,35 King George,74.3600006,1998-04-15,SP,London,1998-04-20,Eastern Connection,4,UK,1998-05-13,EASTC,1
11025,90110,Torikatu 38,29.1700001,1998-04-15,SP,Oulu,1998-04-24,Wartian Herkku,6,Finland,1998-05-13,WARTH,3
11026,10100,Via Monte Bianco 34,47.0900002,1998-04-15,SP,Torino,1998-04-28,Franchi S.p.A.,4,Italy,1998-05-13,FRANS,1
11027,T2F 8M4,23 Tsawassen Blvd.,52.5200005,1998-04-16,BC,Tsawassen,1998-04-20,Bottom-Dollar Markets,1,Canada,1998-05-14,BOTTM,1
11028,14776,Maubelstr. 90,29.5900002,1998-04-16,SP,Brandenburg,1998-04-22,Königlich Essen,2,Germany,1998-05-14,KOENE,1
11029,3012,Hauptstr. 31,47.8400002,1998-04-16,SP,Bern,1998-04-27,Chop-suey Chinese,4,Switzerland,1998-05-14,CHOPS,1
11030,83720,187 Suffolk Ln.,830.75,1998-04-17,ID,Boise,1998-04-27,Save-a-lot Markets,7,USA,1998-05-15,SAVEA,2
11031,83720,187 Suffolk Ln.,227.220001,1998-04-17,ID,Boise,1998-04-24,Save-a-lot Markets,6,USA,1998-05-15,SAVEA,2
11032,98124,1029 - 12th Ave. S.,606.190002,1998-04-17,WA,Seattle,1998-04-23,White Clover Markets,2,USA,1998-05-15,WHITC,3
11033,1204,Starenweg 5,84.7399979,1998-04-17,SP,Genève,1998-04-23,Richter Supermarkt,7,Switzerland,1998-05-15,RICSU,3
11034,99508,2743 Bering St.,40.3199997,1998-04-20,AK,Anchorage,1998-04-27,Old World Delicatessen,8,USA,1998-06-01,OLDWO,1
11035,B-6000,"Boulevard Tirou, 255",0.170000002,1998-04-20,SP,Charleroi,1998-04-24,Suprêmes délices,2,Belgium,1998-05-18,SUPRD,2
11036,52066,Walserweg 21,149.470001,1998-04-20,SP,Aachen,1998-04-22,Drachenblut Delikatessen,8,Germany,1998-05-18,DRACD,3
11037,41101,"C/ Romero, 33",3.20000005,1998-04-21,SP,Sevilla,1998-04-27,Godos Cocina Típica,7,Spain,1998-05-19,GODOS,1
11038,B-6000,"Boulevard Tirou, 255",29.5900002,1998-04-21,SP,Charleroi,1998-04-30,Suprêmes délices,1,Belgium,1998-05-19,SUPRD,2
11039,4980,Ave. 5 de Mayo Porlamar,65.0,1998-04-21,Nueva Esparta,I. de Margarita,1998-04-10,LINO-Delicateses,1,Venezuela,1998-05-19,LINOD,2
11040,97403,2732 Baker Blvd.,18.8400002,1998-04-22,OR,Eugene,1998-04-10,Great Lakes Food Market,4,USA,1998-05-20,GREAL,3
11041,3012,Hauptstr. 31,48.2200012,1998-04-22,SP,Bern,1998-04-28,Chop-suey Chinese,3,Switzerland,1998-05-20,CHOPS,2
11042,05432-043,"Av. dos Lusíadas, 23",29.9899998,1998-04-22,SP,Sao Paulo,1998-05-01,Comércio Mineiro,2,Brazil,1998-05-06,COMMI,1
11043,75016,"25, rue Lauriston",8.80000019,1998-04-22,SP,Paris,1998-04-29,Spécialités du monde,5,France,1998-05-20,SPECD,2
11044,01-012,ul. Filtrowa 68,8.72000027,1998-04-23,SP,Warszawa,1998-05-01,Wolski Zajazd,4,Poland,1998-05-21,WOLZA,1
11045,T2F 8M4,23 Tsawassen Blvd.,70.5800018,1998-04-23,BC,Tsawassen,1998-04-10,Bottom-Dollar Markets,6,Canada,1998-05-21,BOTTM,2
11046,70563,Adenauerallee 900,71.6399994,1998-04-23,SP,Stuttgart,1998-04-24,Die Wandernde Kuh,8,Germany,1998-05-21,WANDK,2
11047,WX3 6FW,35 King George,46.6199989,1998-04-24,SP,London,1998-05-01,Eastern Connection,7,UK,1998-05-22,EASTC,3
11048,T2F 8M4,23 Tsawassen Blvd.,24.1200008,1998-04-24,BC,Tsawassen,1998-04-30,Bottom-Dollar Markets,7,Canada,1998-05-22,BOTTM,3
11049,04876-786,"Av. Brasil, 442",8.34000015,1998-04-24,SP,Campinas,1998-05-04,Gourmet Lanchonetes,3,Brazil,1998-05-22,GOURL,1
11050,S-844 67,Åkergatan 24,59.4099998,1998-04-27,SP,Bräcke,1998-05-05,Folk och fä HB,8,Sweden,1998-05-25,FOLKO,2
11051,31000,1 rue Alsace-Lorraine,2.78999996,1998-04-27,SP,Toulouse,1998-04-10,La maison d'Asie,7,France,1998-05-25,LAMAI,3
11052,05454-876,"Rua do Paço, 67",67.2600021,1998-04-27,RJ,Rio de Janeiro,1998-05-01,Hanari Carnes,3,Brazil,1998-05-25,HANAR,1
11053,5020,Geislweg 14,53.0499992,1998-04-27,SP,Salzburg,1998-04-29,Piccolo und mehr,2,Austria,1998-05-25,PICCO,2
11054,1010,Cerrito 333,0.330000013,1998-04-28,SP,Buenos Aires,1998-04-10,Cactus Comidas para llevar,8,Argentina,1998-05-26,CACTU,1
11055,5022,Carrera 22 con Ave. Carlos Soublette #8-35,120.919998,1998-04-28,Táchira,San Cristóbal,1998-05-05,HILARION-Abastos,7,Venezuela,1998-05-26,HILAA,2
11056,WX3 6FW,35 King George,278.959991,1998-04-28,SP,London,1998-05-01,Eastern Connection,8,UK,1998-05-12,EASTC,2
11057,SW7 1RZ,South House 300 Queensbridge,4.13000011,1998-04-29,SP,London,1998-05-01,North/South,3,UK,1998-05-27,NORTS,3
11058,68306,Forsterstr. 57,31.1399994,1998-04-29,SP,Mannheim,1998-04-10,Blauer See Delikatessen,9,Germany,1998-05-27,BLAUS,3
11059,02389-890,"Av. Copacabana, 267",85.8000031,1998-04-29,RJ,Rio de Janeiro,1998-04-10,Ricardo Adocicados,2,Brazil,1998-06-10,RICAR,2
11060,10100,Via Monte Bianco 34,10.9799995,1998-04-30,SP,Torino,1998-05-04,Franchi S.p.A.,2,Italy,1998-05-28,FRANS,2
11061,97403,2732 Baker Blvd.,14.0100002,1998-04-30,OR,Eugene,1998-04-10,Great Lakes Food Market,4,USA,1998-06-11,GREAL,3
11062,42100,Strada Provinciale 124,29.9300003,1998-04-30,SP,Reggio Emilia,1998-04-10,Reggiani Caseifici,4,Italy,1998-05-28,REGGC,2
11063,83720,8 Johnstown Road,81.7300034,1998-04-30,Co. Cork,Cork,1998-05-06,Hungry Owl All-Night Grocers,3,Ireland,1998-05-28,HUNGO,2
11064,83720,187 Suffolk Ln.,30.0900002,1998-05-01,ID,Boise,1998-05-04,Save-a-lot Markets,1,USA,1998-05-29,SAVEA,1
11065,3508,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,12.9099998,1998-05-01,Lara,Barquisimeto,1998-04-10,LILA-Supermercado,8,Venezuela,1998-05-29,LILAS,1
11066,98124,1029 - 12th Ave. S.,44.7200012,1998-05-01,WA,Seattle,1998-05-04,White Clover Markets,7,USA,1998-05-29,WHITC,2
11067,52066,Walserweg 21,7.98000002,1998-05-04,SP,Aachen,1998-05-06,Drachenblut Delikatessen,1,Germany,1998-05-18,DRACD,2
11068,05487-020,"Alameda dos Canàrios, 891",81.75,1998-05-04,SP,Sao Paulo,1998-04-10,Queen Cozinha,8,Brazil,1998-06-01,QUEEN,2
11069,05033,Avda. Azteca 123,15.6700001,1998-05-04,SP,México D.F.,1998-05-06,Tortuga Restaurante,1,Mexico,1998-06-01,TORTU,2
11070,60528,Magazinweg 7,136.0,1998-05-05,SP,Frankfurt a.M.,1998-04-10,Lehmanns Marktstand,2,Germany,1998-06-02,LEHMS,1
11071,3508,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,0.930000007,1998-05-05,Lara,Barquisimeto,1998-04-10,LILA-Supermercado,1,Venezuela,1998-06-02,LILAS,1
11072,8010,Kirchgasse 6,258.640015,1998-05-05,SP,Graz,1998-04-10,Ernst Handel,4,Austria,1998-06-02,ERNSH,2
11073,05033,Calle Dr. Jorge Cash 321,24.9500008,1998-05-05,SP,México D.F.,1998-04-10,Pericles Comidas clásicas,2,Mexico,1998-06-02,PERIC,2
11074,1734,Vinbæltet 34,18.4400005,1998-05-06,SP,Kobenhavn,1998-04-10,Simons bistro,7,Denmark,1998-06-03,SIMOB,2
11075,1204,Starenweg 5,6.19000006,1998-05-06,SP,Genève,1998-04-10,Richter Supermarkt,8,Switzerland,1998-06-03,RICSU,2
11076,13008,"12, rue des Bouchers",38.2799988,1998-05-06,SP,Marseille,1998-04-10,Bon app',4,France,1998-06-03,BONAP,2
11077,87110,2817 Milton Dr.,8.52999973,1998-05-06,NM,Albuquerque,1998-04-10,Rattlesnake Canyon Grocery,1,USA,1998-06-03,RATTC,2
